timestamp,data
2030069,281131
2030069,281132
2030069,281133
2030069,281134
2030069,281135
2030069,281136
2030069,281137
2030069,281138
2030069,281139
2030069,281140
2030069,281141
2030069,281142
2030069,281143
2030069,281144
2030069,281145
2030069,281146
2030069,281147
2030069,281148
2030069,281149
2030069,281150
2030069,281151
2030069,281152
2030069,281153
2030069,281154
2030069,281155
2030069,281156
2030069,281157
2030069,281158
2030069,281159
2030069,281160
2030069,281161
2030069,281162
2030069,281163
2030069,281164
2030069,281165
2030069,281166
2030069,281167
2030069,281168
2030069,281169
2030069,281170
2030069,281171
2030069,281172
2030069,281173
2030069,281174
2030069,281175
2030069,281176
2030069,281177
2030069,281178
2030069,281179
2030069,281180
2030069,281181
2030069,281182
2030069,281183
2030069,281184
2030069,281185
2030069,281186
2030069,281187
2030069,281188
2030069,281189
2030069,281190
2030069,281191
2030069,281192
2030069,281193
2030069,281194
2030069,281195
2030069,281196
2030069,281197
2030069,281198
2030069,281199
2030069,281200
2030069,281201
2030069,281202
2030069,281203
2030069,281204
2030069,281205
2030069,281206
2030069,281207
2030069,281208
2030069,281209
2030069,281210
2030114,281353
2030114,281354
2030114,281355
2030114,281356
2030114,281357
2030114,281358
2030114,281359
2030114,281360
2030114,281361
2030114,281362
2030572,282827
2030572,282828
2030572,282829
2030572,282830
2030572,282831
2030572,282832
2030572,282833
2030572,282834
2030572,282835
2030572,282836
2030572,282837
2030572,282838
2030572,282839
2030572,282840
2030572,282841
2030572,282842
2030572,282843
2030572,282844
2030572,282845
2030572,282846
2030572,282847
2030572,282848
2030572,282849
2030572,282850
2030572,282851
2030572,282852
2030572,282853
2030572,282854
2030572,282855
2030572,282856
2030572,282857
2030572,282858
2030572,282859
2030572,282860
2030572,282861
2030572,282862
2030572,282863
2030572,282864
2030572,282865
2030572,282866
2030572,282867
2030572,282868
2030572,282869
2030572,282870
2030572,282871
2030572,282872
2030572,282873
2030572,282874
2030572,282875
2030572,282876
2030572,282877
2030572,282878
2030572,282879
2030572,282880
2030572,282881
2030572,282882
2030572,282883
2030572,282884
2030572,282885
2030572,282886
2030572,282887
2030572,282888
2030572,282889
2030572,282890
2030572,282891
2030572,282892
2030572,282893
2030572,282894
2030572,282895
2030572,282896
2030572,282897
2030572,282898
2030572,282899
2030572,282900
2030572,282901
2030572,282902
2030572,282903
2030572,282904
2030572,282905
2030572,282906
2030572,282907
2030572,282908
2030572,282909
2030572,282910
2030572,282911
2030572,282912
2030572,282913
2030572,282914
2030572,282915
2030572,282916
2030572,282917
2030572,282918
2030572,282919
2030572,282920
2030572,282921
2030572,282922
2030572,282923
2030572,282924
2030572,282925
2030572,282926
2030572,282927
2030572,282928
2030572,282929
2030572,282930
2030572,282931
2030572,282932
2030572,282933
2030572,282934
2030572,282935
2030572,282936
2030572,282937
2030572,282938
2030572,282939
2030572,282940
2030572,282941
2030572,282942
2030572,282943
2030572,282944
2030572,282945
2030572,282946
2030572,282947
2030572,282948
2030572,282949
2030572,282950
2030572,282951
2030572,282952
2030572,282953
2030572,282954
2030572,282955
2030572,282956
2030572,282957
2030572,282958
2030572,282959
2030572,282960
2030572,282961
2030572,282962
2030572,282963
2030572,282964
2030572,282965
2030572,282966
2030572,282967
2030572,282968
2030572,282969
2030572,282970
2030572,282971
2030572,282972
2030572,282973
2030572,282974
2030572,282975
2030572,282976
2030572,282977
2030572,282978
2030572,282979
2030572,282980
2030572,282981
2030572,282982
2030572,282983
2030572,282984
2030572,282985
2030572,282986
2030572,282987
2030572,282988
2030572,282989
2030572,282990
2030572,282991
2030572,282992
2030572,282993
2030572,282994
2030572,282995
2030572,282996
2030572,282997
2030572,282998
2030572,282999
2030572,283000
2030572,283001
2030572,283002
2030572,283003
2030572,283004
2030572,283005
2030572,283006
2030572,283007
2030572,283008
2030572,283009
2030572,283010
2030572,283011
2030572,283012
2030572,283013
2030572,283014
2030572,283015
2030572,283016
2030618,283271
2030618,283272
2030618,283273
2030618,283274
2030618,283275
2030618,283276
2030618,283277
2030618,283278
2030618,283279
2030618,283280
2031037,284591
2031037,284592
2031037,284593
2031037,284594
2031037,284595
2031037,284596
2031037,284597
2031037,284598
2031037,284599
2031037,284600
2031037,284601
2031037,284602
2031037,284603
2031037,284604
2031037,284605
2031037,284606
2031037,284607
