timestamp,data
2020322,111041
2020322,111040
2020322,111039
2020322,111038
2020322,111037
2020322,111036
2020322,111035
2020322,111034
2020322,111033
2020322,111032
2020322,111031
2020322,111030
2020322,111029
2020322,111028
2020322,111027
2020322,111026
2020322,111025
2020322,111024
2020322,111023
2020322,111022
2020322,111021
2020322,111020
2020322,111019
2020322,111018
2020322,111017
2020322,111016
2020322,111015
2020322,111014
2020322,111013
2020322,111012
2020322,111011
2020322,111010
2020322,111009
2020322,111008
2020322,111007
2020322,111006
2020322,111005
2020322,111004
2020322,111003
2020322,111002
2020322,111001
2020328,111042
2020330,111043
2020332,111044
2020334,111045
2020337,111046
2020339,111047
2020341,111048
2020343,111049
2020345,111050
2020347,111051
2020349,111052
2020351,111053
2020353,111054
2020355,111055
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111001
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111002
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111003
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111004
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111005
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111006
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111007
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111008
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111009
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111010
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111011
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111012
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111013
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111014
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111015
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111016
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111017
2020357,111018
2020357,111018
2020357,111018
2020357,111018
2020357,111018
