timestamp,count,aggregate
2025910,10,0
2025910,10,10
2025910,10,20
2025910,10,30
2025910,10,40
2025910,10,50
2025910,10,60
2025910,10,70
2025910,10,80
2025910,10,90
2025910,10,100
2025910,10,110
2025910,10,120
2025910,10,130
2025910,10,140
2025910,10,150
2025910,10,160
2025910,10,170
2025910,10,180
2025910,10,190
2025910,10,200
2025910,10,210
2025910,10,220
2025910,10,230
2025910,10,240
2025910,10,250
2025910,10,260
2025910,9,243
2026810,20,300
2026810,20,320
2026810,20,340
2026810,20,360
2026810,20,380
2026810,20,400
2026810,20,420
2026810,20,440
2026810,20,460
2026810,20,480
2026810,20,500
2026810,20,520
2026810,20,540
2026810,20,560
2026810,20,580
2026810,20,600
2026810,20,620
2026810,20,640
2026810,20,660
2026810,20,680
2026810,20,700
2026810,20,720
2026810,20,740
2026810,20,760
2026810,20,780
2026810,10,250
2026810,10,260
2026810,10,270
2026810,10,280
2026810,10,290
2027710,30,900
2027710,30,930
2027710,30,960
2027710,30,990
2027710,30,1020
2027710,30,1050
2027710,30,1080
2027710,30,1110
2027710,30,1140
2027710,30,1170
2027710,30,1200
2027710,30,1230
2027710,30,1260
2027710,30,1290
2027710,30,1320
2027710,30,1350
2027710,30,1380
2027710,30,1410
2027710,30,1440
2027710,30,1470
2027710,30,1500
2027710,30,1530
2027710,20,740
2027710,20,760
2027710,20,780
2027710,20,800
2027710,20,820
2027710,20,840
2027710,20,860
2027710,20,880
2028610,40,1800
2028610,40,1840
2028610,40,1880
2028610,40,1920
2028610,40,1960
2028610,40,2000
2028610,40,2040
2028610,40,2080
2028610,40,2120
2028610,40,2160
2028610,40,2200
2028610,40,2240
2028610,40,2280
2028610,40,2320
2028610,40,2360
2028610,40,2400
2028610,40,2440
2028610,40,2480
2028610,40,2520
2028610,32,1688
2028610,30,1500
2028610,30,1530
2028610,30,1560
2028610,30,1590
2028610,30,1620
2028610,30,1650
2028610,30,1680
2028610,30,1710
2028610,30,1740
2028610,30,1770
2029510,50,3000
2029510,50,3050
2029510,50,3100
2029510,50,3150
2029510,50,3200
2029510,50,3250
2029510,50,3300
2029510,50,3350
2029510,50,3400
2029510,50,3450
2029510,50,3500
2029510,50,3550
2029510,50,3600
2029510,50,3650
2029510,50,3700
2029510,50,3750
2029510,43,2848
2029510,40,2480
2029510,40,2520
2029510,40,2560
2029510,40,2600
2029510,40,2640
2029510,40,2680
2029510,40,2720
2029510,40,2760
2029510,40,2800
2029510,40,2840
2029510,40,2880
2029510,40,2920
2029510,40,2960
2030410,60,4500
2030410,60,4560
2030410,60,4620
2030410,60,4680
2030410,60,4740
2030410,60,4800
2030410,60,4860
2030410,60,4920
2030410,60,4980
2030410,60,5040
2030410,60,5100
2030410,60,5160
2030410,60,5220
2030410,55,4465
2030410,50,3700
2030410,50,3750
2030410,50,3800
2030410,50,3850
2030410,50,3900
2030410,50,3950
2030410,50,4000
2030410,50,4050
2030410,50,4100
2030410,50,4150
2030410,50,4200
2030410,50,4250
2030410,50,4300
2030410,50,4350
2030410,50,4400
2030410,50,4450
2031310,70,6300
2031310,70,6370
2031310,70,6440
2031310,70,6510
2031310,70,6580
2031310,70,6650
2031310,70,6720
2031310,70,6790
2031310,70,6860
2031310,70,6930
2031310,67,6430
2031310,60,5160
2031310,60,5220
2031310,60,5280
2031310,60,5340
2031310,60,5400
2031310,60,5460
2031310,60,5520
2031310,60,5580
2031310,60,5640
2031310,60,5700
2031310,60,5760
2031310,60,5820
2031310,60,5880
2031310,60,5940
2031310,60,6000
2031310,60,6060
2031310,60,6120
2031310,60,6180
2031310,60,6240
2032210,80,8400
2032210,80,8480
2032210,80,8560
2032210,80,8640
2032210,80,8720
2032210,80,8800
2032210,80,8880
2032210,79,8743
2032210,70,6860
2032210,70,6930
2032210,70,7000
2032210,70,7070
2032210,70,7140
2032210,70,7210
2032210,70,7280
2032210,70,7350
2032210,70,7420
2032210,70,7490
2032210,70,7560
2032210,70,7630
2032210,70,7700
2032210,70,7770
2032210,70,7840
2032210,70,7910
2032210,70,7980
2032210,70,8050
2032210,70,8120
2032210,70,8190
2032210,70,8260
2032210,70,8330
2033110,90,10800
2033110,90,10890
2033110,90,10980
2033110,90,11070
2033110,90,11160
2033110,80,8800
2033110,80,8880
2033110,80,8960
2033110,80,9040
2033110,80,9120
2033110,80,9200
2033110,80,9280
2033110,80,9360
2033110,80,9440
2033110,80,9520
2033110,80,9600
2033110,80,9680
2033110,80,9760
2033110,80,9840
2033110,80,9920
2033110,80,10000
2033110,80,10080
2033110,80,10160
2033110,80,10240
2033110,80,10320
2033110,80,10400
2033110,80,10480
2033110,80,10560
2033110,80,10640
2033110,80,10720
2034010,100,13500
2034010,100,13600
2034010,90,10980
2034010,90,11070
2034010,90,11160
2034010,90,11250
2034010,90,11340
2034010,90,11430
2034010,90,11520
2034010,90,11610
2034010,90,11700
2034010,90,11790
2034010,90,11880
2034010,90,11970
2034010,90,12060
2034010,90,12150
2034010,90,12240
2034010,90,12330
2034010,90,12420
2034010,90,12510
2034010,90,12600
2034010,90,12690
2034010,90,12780
2034010,90,12870
2034010,90,12960
2034010,90,13050
2034010,90,13140
2034010,90,13230
2034010,90,13320
2034010,90,13410
2034910,100,13500
2034910,100,13600
2034910,100,13700
2034910,100,13800
2034910,100,13900
2034910,100,14000
2034910,100,14100
2034910,100,14200
2034910,100,14300
2034910,100,14400
2034910,100,14500
2034910,100,14600
2034910,100,14700
2034910,100,14800
2034910,100,14900
2034910,100,15000
2034910,100,15100
2034910,100,15200
2034910,100,15300
2034910,100,15400
2034910,100,15500
2034910,100,15600
2034910,100,15700
2034910,100,15800
2034910,100,15900
2034910,100,16000
2034910,100,16100
2034910,100,16200
2034910,100,16300
2034910,91,13709
2036010,105,15105
2036010,110,16500
2036010,100,13700
2036010,100,13800
2036010,100,13900
2036010,100,14000
2036010,100,14100
2036010,100,14200
2036010,100,14300
2036010,100,14400
2036038,100,14500
