timestamp,count,aggregate
2402075,10,0
2402076,10,0
2402077,10,0
2402078,10,0
2402079,10,0
2402080,10,0
2402081,10,0
2402082,10,0
2402083,10,0
2402084,10,0
2402085,10,0
2402086,10,0
2402087,10,0
2402088,10,0
2402089,10,0
2402090,10,0
2402091,10,0
2402092,10,0
2402093,10,0
2402094,10,0
2402095,10,0
2402096,10,0
2402097,10,0
2402098,10,0
2402099,10,0
2402100,10,0
2402101,10,0
2402102,10,0
2402103,10,0
2402104,10,0
2402105,10,0
2402106,10,0
2402107,10,0
2402108,10,0
2402109,10,0
2402110,10,0
2402111,10,0
2402112,10,0
2402113,10,0
2402114,10,0
2402115,10,0
2402116,10,0
2402117,10,0
2402118,10,0
2402119,10,0
2402120,10,0
2402121,10,0
2402122,10,0
2402123,10,0
2402124,10,0
2402125,10,0
2402126,10,0
2402127,10,0
2402128,10,0
2402129,10,0
2402130,20,10
2402131,20,10
2402132,20,10
2402133,20,10
2402134,20,10
2402135,20,10
2402136,20,10
2402137,20,10
2402138,20,10
2402139,20,10
2402140,20,10
2402141,20,10
2402142,20,10
2402143,20,10
2402144,20,10
2402145,20,10
2402146,20,10
2402147,20,10
2402148,20,10
2402149,20,10
2402150,20,10
2402151,20,10
2402152,20,10
2402153,20,10
2402154,20,10
2402155,20,10
2402156,20,10
2402157,20,10
2402158,20,10
2402159,20,10
2402160,20,10
2402161,20,10
2402162,20,10
2402163,20,10
2402164,30,30
2402165,30,30
2402166,30,30
2402167,30,30
2402168,30,30
2402169,30,30
2402170,30,30
2402171,30,30
2402172,30,30
2402173,30,30
2402174,30,30
2402176,20,30
2402177,20,30
2402178,20,30
2402179,20,30
2402180,20,30
2402181,20,30
2402182,20,30
2402183,20,30
2402184,20,30
2402185,20,30
2402186,20,30
2402187,20,30
2402188,20,30
2402189,20,30
2402190,20,30
2402191,20,30
2402192,20,30
2402193,20,30
2402194,20,30
2402195,30,60
2402196,30,60
2402197,30,60
2402198,30,60
2402199,30,60
2402200,30,60
2402201,30,60
2402202,30,60
2402203,30,60
2402204,30,60
2402205,30,60
2402206,30,60
2402207,30,60
2402208,30,60
2402209,30,60
2402210,30,60
2402211,30,60
2402212,30,60
2402213,30,60
2402214,30,60
2402215,30,60
2402216,30,60
2402217,30,60
2402218,30,60
2402219,30,60
2402220,30,60
2402221,30,60
2402222,30,60
2402223,30,60
2402224,30,60
2402225,30,60
2402226,30,60
2402227,30,60
2402228,30,60
2402229,30,60
2402230,30,60
2402231,20,50
2402232,20,50
2402233,20,50
2402234,20,50
2402235,20,50
2402236,20,50
2402237,20,50
2402238,20,50
2402239,20,50
2402240,20,50
2402241,20,50
2402242,20,50
2402243,20,50
2402244,20,50
2402245,30,90
2402246,30,90
2402247,30,90
2402248,30,90
2402249,30,90
2402250,30,90
2402251,30,90
2402252,30,90
2402253,30,90
2402254,30,90
2402255,30,90
2402256,30,90
2402257,30,90
2402258,30,90
2402259,30,90
2402260,30,90
2402261,30,90
2402262,30,90
2402263,30,90
2402264,30,90
2402266,20,70
2402267,20,70
2402268,20,70
2402269,20,70
2402270,20,70
2402271,20,70
2402272,20,70
2402273,20,70
2402274,20,70
2402275,30,120
2402276,30,120
2402277,30,120
2402278,30,120
2402279,30,120
2402280,30,120
2402281,30,120
2402282,30,120
2402283,30,120
2402284,30,120
2402285,30,120
2402286,30,120
2402287,30,120
2402288,30,120
2402289,30,120
2402290,30,120
2402291,30,120
2402292,30,120
2402293,30,120
2402294,30,120
2402295,30,120
2402296,20,90
2402297,20,90
2402298,20,90
2402299,20,90
2402300,20,90
2402301,20,90
2402302,20,90
2402303,20,90
2402304,20,90
2402305,20,90
2402306,20,90
2402307,20,90
2402308,20,90
2402309,20,90
2402310,20,90
2402311,20,90
2402312,30,150
2402313,30,150
2402314,30,150
2402315,30,150
2402316,30,150
2402317,30,150
2402318,30,150
2402319,30,150
2402320,30,150
2402321,30,150
2402322,30,150
2402323,30,150
2402324,30,150
2402325,30,150
2402326,30,150
2402327,30,150
2402328,30,150
2402329,30,150
2402330,30,150
2402331,30,150
2402332,30,150
2402333,30,150
2402334,30,150
2402335,30,150
2402336,30,150
2402337,30,150
2402338,30,150
2402339,30,150
2402340,30,150
2402341,30,150
2402342,30,150
2402343,30,150
2402344,30,150
2402345,30,150
2402347,20,110
2402348,20,110
2402349,20,110
2402350,20,110
2402351,20,110
2402352,20,110
2402353,20,110
2402354,20,110
2402355,20,110
2402356,30,180
2402357,30,180
2402358,30,180
2402359,30,180
2402360,30,180
2402361,30,180
2402362,30,180
2402363,30,180
2402364,30,180
2402365,30,180
2402366,30,180
2402367,30,180
2402368,30,180
2402369,30,180
2402370,30,180
2402371,30,180
2402372,30,180
2402373,30,180
2402374,30,180
2402375,30,180
2402376,20,130
2402377,20,130
2402378,20,130
2402379,20,130
2402380,20,130
2402381,20,130
2402382,20,130
2402383,20,130
2402384,20,130
2402385,20,130
2402386,20,130
2402387,20,130
2402388,20,130
2402389,20,130
2402390,20,130
2402391,20,130
2402392,20,130
2402393,30,210
2402394,30,210
2402395,30,210
2402396,30,210
2402397,30,210
2402398,30,210
2402399,30,210
2402400,30,210
2402401,30,210
2402402,30,210
2402403,30,210
2402404,30,210
2402405,30,210
2402406,30,210
2402407,30,210
2402408,30,210
2402409,30,210
2402410,30,210
2402411,30,210
2402412,30,210
2402414,20,150
2402415,20,150
2402416,20,150
2402417,20,150
2402418,20,150
2402419,20,150
2402420,20,150
2402421,20,150
2402422,20,150
2402423,20,150
2402424,20,150
2402425,20,150
2402426,20,150
2402427,20,150
2402428,20,150
2402429,20,150
2402430,20,150
