timestamp,data
2011005,102001
2011009,102002
2011014,102003
2011019,102004
2011025,102005
2011033,102006
2011042,102007
2011054,102008
2011073,102009
2011109,102010
2011124,102011
2011134,102012
2011144,102013
2011154,102014
2011164,102015
2011176,102016
2011188,102017
2011207,102018
2011228,102019
2011243,102020
2011257,102021
2011268,102022
2011280,102023
2011292,102024
2011305,102025
2011319,102026
2011335,102027
2011351,102028
2011367,102029
2011380,102030
2011394,102031
2011406,102032
2011419,102033
2011433,102034
2011447,102035
2011461,102036
2011477,102037
2011491,102038
2011505,102039
2011519,102040
2011532,102041
2011546,102042
2011560,102043
2011573,102044
2011588,102045
2011602,102046
2011617,102047
2011631,102048
2011644,102049
2011658,102050
2011672,102051
2011686,102052
2011700,102053
2011714,102054
2011728,102055
2011743,102056
2011756,102057
2011770,102058
2011784,102059
2011798,102060
2011812,102061
2011826,102062
2011840,102063
2011855,102064
2011868,102065
2011882,102066
2011896,102067
2011910,102068
2011924,102069
2011938,102070
2011952,102071
2011967,102072
2011980,102073
2011994,102074
2012008,102075
2012022,102076
2012036,102077
2012050,102078
2012064,102079
2012079,102080
2012092,102081
2012106,102082
2012120,102083
2012134,102084
2012148,102085
2012162,102086
2012176,102087
2012191,102088
2012204,102089
2012218,102090
2012232,102091
2012246,102092
2012260,102093
2012274,102094
2012288,102095
2012303,102096
2012316,102097
2012330,102098
2012344,102099
2012358,102100
2012372,102101
2012386,102102
2012400,102103
2012415,102104
2012428,102105
2012442,102106
2012456,102107
2012470,102108
2012484,102109
2012498,102110
2012512,102111
2012527,102112
2012540,102113
2012554,102114
2012568,102115
2012582,102116
2012596,102117
2012610,102118
2012624,102119
2012639,102120
2012652,102121
2012666,102122
2012680,102123
2012694,102124
2012708,102125
2012722,102126
2012736,102127
2012751,102128
2012764,102129
2012778,102130
2012792,102131
2012806,102132
2012820,102133
2012834,102134
2012848,102135
2012863,102136
2012876,102137
2012890,102138
2012904,102139
2012918,102140
2012932,102141
2012946,102142
2012960,102143
2012975,102144
2012988,102145
2013002,102146
2013016,102147
2013030,102148
2013044,102149
2013058,102150
2013072,102151
2013087,102152
2013100,102153
2013114,102154
2013128,102155
2013142,102156
2013156,102157
2013170,102158
2013184,102159
2013199,102160
2013212,102161
2013226,102162
2013240,102163
2013254,102164
2013268,102165
2013282,102166
2013296,102167
2013311,102168
2013324,102169
2013338,102170
2013352,102171
2013366,102172
2013380,102173
2013394,102174
2013408,102175
2013423,102176
2013436,102177
2013450,102178
2013464,102179
2013478,102180
2013492,102181
2013506,102182
2013520,102183
2013535,102184
2013548,102185
2013562,102186
2013576,102187
2013590,102188
2013604,102189
2013618,102190
2013632,102191
2013647,102192
2013660,102193
2013674,102194
2013688,102195
2013702,102196
2013716,102197
2013730,102198
2013744,102199
2013759,102200
2013772,102201
2013786,102202
2013800,102203
2013814,102204
2013828,102205
2013842,102206
2013856,102207
2013871,102208
2013884,102209
2013898,102210
2013912,102211
2013926,102212
2013940,102213
2013954,102214
2013968,102215
2013983,102216
2013996,102217
2014010,102218
2014024,102219
2014038,102220
2014052,102221
2014066,102222
2014080,102223
2014095,102224
2014108,102225
2014122,102226
2014136,102227
2014150,102228
2014164,102229
2014178,102230
2014192,102231
2014207,102232
2014220,102233
2014234,102234
2014248,102235
2014262,102236
2014276,102237
2014290,102238
2014304,102239
2014319,102240
2014332,102241
2014346,102242
2014360,102243
2014374,102244
2014388,102245
2014402,102246
2014416,102247
2014431,102248
2014444,102249
2014458,102250
2014472,102251
2014486,102252
2014500,102253
2014514,102254
2014528,102255
2014543,102256
2014556,102257
2014570,102258
2014584,102259
2014598,102260
2014612,102261
2014626,102262
2014640,102263
2014655,102264
2014668,102265
2014682,102266
2014696,102267
2014710,102268
2014724,102269
2014738,102270
2014752,102271
2014767,102272
2014780,102273
2014794,102274
2014808,102275
2014822,102276
2014836,102277
2014850,102278
2014864,102279
2014879,102280
2014892,102281
2014906,102282
2014920,102283
2014934,102284
2014948,102285
2014962,102286
2014976,102287
